ARTIST_ID,ARTIST_MBID,ALBUM_NAME,SONG_RELEASE_YEAR
ARBB58Y1187B9B621B,1c701b15-54f5-4de2-8e17-1a9e3b167a6b,Homecoming Hymns,2006
AR56P361187B9AC4DB,a8806b5c-3ee0-4277-94d3-1a5427a7707c,Essential Montreux,2009
ARCII0J1187FB3A1B4,36f93472-e1c2-45bc-b141-801e79b7de14,Sing & play,0
ARJJGI41187B99C19B,e5fbe88b-fcab-410e-889e-73fa97c04e5b,Rhythm Formula: Volume Three - Discovery,1999
AR576O51187B990C30,1b62df85-00d2-464f-81bc-a5c0cdcad278,Tampa Red Vol. 10 1938-1939,0
ARS1DCR1187B9A4A56,0159799c-ef7f-4c37-a011-25b6572c0f62,Love Thing,2009
ART6QCS1187FB40CBD,2d6d27d3-b18b-4436-b174-b155ca917ab6,Vinyl Replica: El Milagro Argentino,1996
ARYCP7D1187B99516B,71fd1b0d-4f63-4060-95d9-afbc80ddffc2,Pat Travers,0
ARLOVHG1187FB39692,34eebbb4-eb2f-4c83-a222-dc2897c1447f,Puce de luxe,2003
ARHXWB01187B9A205C,477597d4-c13d-4d8c-854b-e97d73ea87df,Bon Voyage,1997
ARGUACZ1187FB3F35C,6fe09087-5693-4189-aa12-8d148f294121,The Essential Connie Smith,0
AR41ESB1187FB360B1,f38cd4b8-5701-4f0c-ade1-1f056ec13f11,Party on my own,2007
ARNLE621187B98ECB5,922a18b1-0aba-4868-8f38-2aa4f324fe16,Day Parts-Romance,0
AR2HXXS1187B9AF3E2,f9776598-2689-41db-98d3-829f5510021c,BBC In Concert (22nd June 1990),0
ARUBDQW1187B98D775,77c9fe77-efef-4bef-bf97-a2be3479b981,My Destiny,2008
AR1JGQT1187FB56878,cae92fc4-ebf8-4940-badf-d54cc6b8e6d3,Cajun Hymns,0
ARLZ3CF1187B98BD56,0d26ee1f-9633-4d35-807f-472fa3a23cd5,Beyond the Veil: Live at Bobby Jones Gospel Explosion XIII,0
ARZJ4MI1187B9AF5AF,5e5480be-eded-44ad-9c45-f6136ec2f5db,Fame_ Fortune_ And Fornication,2009
ARKUP6H1187FB3F8E3,55c64e4a-2eef-493a-a3f6-51780c4dcf0b,Samambaia,2003
ARDAE2T1187FB50796,0b493605-f767-4d8f-a734-41ace69cd067,Foreplay,2014
AR6KK741187B98C9E9,d3e79557-c278-40b6-89e6-ab8dc830b392,Nuyol,0
ARQWJ1D1187B990964,5dfa9707-bd53-480c-87fe-41adc3f35a25,Gaitas Platinum,1969
AR78WG01187B98E404,13f53407-3b0f-426b-8ca9-935456362412,A Man And His Music,1997
AR8QHU51187B9A3341,066d5379-eb60-4f46-be4d-ebd40495baea,Steel Box Collection - Leo Ku,1999
ARM2WL31187B9A3D69,b4a711d8-3a4b-4099-accf-f45b0454f69a,What! What! Volume 1,1992
ARU34651187B99A264,c53283fc-342d-4f97-b5c8-9561cf034d06,Magic,2014
AR0VS771187B99564F,7aa4e4b8-ee7f-4216-88c2-ac28a91e5523,Texas - A Musical Celebration One Texas Shuffle,0
AR4OMY81187B9B31E7,16d6213e-2138-4a41-8ba5-acf8bd8fc69a,One,2003
ARYXELS1187B9A5991,b2dcc67a-45f9-4b9f-8221-3da4e0d32491,Bells / Prophecy,0
ARRESZG1187B9A3FBF,46022fdf-856f-4419-8590-44374b715864,Collection de chansons rares des groupes des annÃÂÃÂ©es 60 Volume 1,0
ARYWU5F1187B9A77BE,5fc292a9-1d39-440c-9041-27e35dde477f,Foogy,2009
ARS2KW51187B9B556E,f5abf27f-4785-4777-9ea6-234a1d143ee7,At Home With You,2015
AR41O131187FB51448,e6e600e1-1597-4301-9f0f-158ecab5bf43,Best Of Dwarf Records,1997
ARTVBNL1187FB52DF3,d1440efb-87fb-486e-bfed-d667c9f3e4ef,Samba De Rua,0
ARFRR9R1187B98A987,cb054afd-38c7-4f06-8608-0a833b8e1bfa,Taste the X,2001
ARCLCFS1187B9AE476,c23280a8-abc8-4435-ab44-43762ce0c89c,Latin+Jazz=,1983
AR0G47L1187B98CC6D,1ab5ec20-743e-4f11-9c37-237f190ae447,Windsor Strings,2002
AR8VUUR1187B9A518B,8a44ef58-d3ab-4592-9122-a94379456782,Channel Fever,1999
AR32PK91187FB4D6E2,f4b25300-be93-49bc-9d44-15f9de480f50,Soul On Jazz,2002
ARIMYEU12086C1536B,93734e34-33b9-4999-be8f-474ace541e29,IrreversÃÂÃÂ­veis,2013
ARXX9J41187B9AE4D0,02808ac2-15ad-4997-a33c-00ae94203e89,Abigail,1987
AR8ACFK1187B9B4063,5849fa32-0283-4204-9d1b-507cfaf9d4a2,The Sonet Blues Story,0
AR8365R1187FB5997B,dd5621f7-6d55-4c8e-af2c-ea19b2b91e7f,Old Time Fiddle Tunes Played by Jean Carignan,0
ARN7OQ21187FB5A6B3,c60131ae-9e8f-46a8-a7d2-1393fe48a9d1,Masters Of Memphis Blues_ CD A,2004
AR8YUQT1187FB531D0,d68063aa-620e-4cf5-8d8c-c2fc8bd1800b,Inertia,2005
AR4B3RX1187B9A868A,391846f7-f09f-470c-b188-c16b3a2022e4,Afterwards,2009
ARQMTJR1187FB42BB5,7f935140-6352-4643-b915-9cc131431a9f,Liar Liar,2016
ARDITLE1187B9B5B4B,34e0e1e7-ff4c-4cd3-9371-7a992cbac389,Fi de l'eau,2006
ARDQO721187FB3C6D9,2ba29f11-6321-451f-934d-3f63b3930ce3,Days Of Way Back,2002
AR67FTZ1187B9975EC,b7590fab-4195-4056-aff1-2a3d3f4b7c84,Besos,0
ARIT9Y51187FB364AE,500d2b10-b0fb-4615-a1a6-fa226a620d32,Live In Concert,2001
ARNUFGE1187B9B7881,1e6b7643-8dac-4b0e-a8d1-4abf6211b882,60's Girl Groups,1989
ARDEC2A1187B9A460E,d624df22-b03d-4746-ac28-a4bd72aeec26,Pass Out of Existence [Special Edition],2001
ARZFR3S1187FB3D659,cd78472f-6d51-4e04-99b0-a8a1e01d0fa5,Burn Baby Burn,2014
ARC8CQZ1187B98DECA,ff6e677f-91dd-4986-a174-8db0474b1799,Music For Relief Download To Donate For Haiti,2010
ARKFYS91187B98E58F,79c403f9-5467-4f23-8426-9ca3fc60a115,A Work In Progress,1998
AR6G29T1187B9A99F9,543edda0-d61e-4698-97fa-1f34a1322d20,KMD And The Rave,2004
ARKAL321187B9AD4BE,5f5e87f9-9eca-44b9-97c6-34694b44a9a1,Always,1969
ARRXPRY1187B9A8B34,a1be513e-35e5-47b0-8b73-7476378384aa,Las Mejores Gaitas Vol.1,0
ARE17W51187FB5381B,3ab20833-bea6-4972-9e83-14599e3666a1,Lixuneanos,0
ARMX0GY1187B98B62E,4db48def-33c9-4b60-998c-f625c086938a,Creole People,1999
AR0QS8F1187B9ADC96,280697d2-164d-4477-971d-06b91e57c6a5,Ultimate Colletion - Sandy Lam,2012
ARTDBI61187FB48479,a2bff7aa-390e-4412-9a0b-c18526fc233a,Nothing Else Matters,0
ARB45GQ1187B98D2B4,cbee65fc-e11c-439b-b5b4-e068fb1c169a,Very Best Of Degarmo & Key,0
ARPZRFT12086C12690,49868c98-5f09-4c30-b81f-81febf41356f,Metanoia / Mundane,2000
ARUZL121187FB4B42D,656a129f-fb76-49b6-ad33-2573564f6c22,Break Through,2013
AR52QY11187B99FC59,e96c88c1-44ab-4bab-8d2a-2cc68715f798,Down By The River,0
AR7QAHN1187FB35F8B,534370ec-59cb-49f5-84a6-d4c7c8ad6daf,Best Of The Radio Shows,2014
ARN9GBH1187FB3FEF9,327fd7d2-bb78-4802-bc72-12a2faa87968,Western World (Ocidente),2007
ARDG6IY1187B9AAE87,29d77f3f-2ab4-4287-9a3a-df7695511981,Halfpastheartache,2007
ARJWK3M1187B98D679,22043e27-15a1-41b8-b8ba-b69cb2d43c51,Celtic Reflections On Hymns,0
AROC6N61187FB40B14,37986d18-e8af-4502-8e08-2a87d7e5853f,Radiant Health & Well-Being,2003
ARQXGWX11F50C49BC7,5e814d09-9d00-4e43-9a0d-61c73b4ed380,Mountain Fiesta,1990
ARQ91R31187FB38A88,8488e884-f8b9-4c31-a6ec-a92be00d450f,Country Music Hall Of Fame Series: Grandpa Jones,1992
ARTPY6B1187B98C720,411185bd-b218-401b-9d91-5e99830048c7,"""""""""""""""Cactology """"""""""""""""The Cactus Collection""""""""""""""",1996
ARFS01P1187B9A395A,42f892c2-4f32-4380-8c14-dad3e926d840,Leland Martin,1976
AR1JGQT1187FB56878,cae92fc4-ebf8-4940-badf-d54cc6b8e6d3,Cajun Tradition,0
ARO41T51187FB397AB,d2461c0a-5575-4425-a225-fce0180de3fd,We Can Leave The World,2005
ARZWBH21187B99ACE1,ebe40a4e-b33d-4ba5-af20-d48da3a98517,Millennium-Tanzparty,0
ARCZ42S1187B98C0D7,5791156a-75e9-454d-9a23-fbc2896f9151,DJ Slugo Juke Chronicles Vol. 1,0
ARAVS1S1187FB4C519,699067a0-ae8c-45fc-82c1-6227d91f9bb4,Trio! Live @ Artpark,2008
ARZJI9C11C8A4178F2,927595dd-568c-44a8-97d8-d5110c5f1b84,Dal Fondo,2007
ARCLBZ01187B98D025,c3c91d78-6b95-4b1b-976c-3d1d12970628,For All Our Sins,2002
ARNLE621187B98ECB5,922a18b1-0aba-4868-8f38-2aa4f324fe16,American Spirit,2003
ARZ1YNY1187B9B673A,41abe964-3f30-42c7-b020-3f43ce2efea0,Sieze The Day And Other Stories,0
ARCQ3LZ1187FB49B42,45d921dd-aaf9-4f72-9a8c-101ec24b9186,Les incontournables du Congo,0
ARJE0KX1187FB53E82,f6f76069-e47f-4f19-bee5-b6f1dd3afb2c,Energy,1974
AR65OLD1187FB5C103,b3b81e34-2bfa-4d3c-be35-8a528f06fcd0,When Angels and Serpents Dance,0
ARDD1RC1187B9B52B4,5665cefe-8f12-4328-b66b-2f62644be484,This Is You,2017
ARR9XHK1187FB3894D,2793e8c9-cc48-4dc8-a667-c04d12b6d12f,Zouk Sun-Hit MÃÂÃÂ©gamix,2008
ARWB3G61187FB49404,6f0d1ab4-a0b8-4d59-acda-5fe3b63058f0,Prime Cuts_ Volume 2,0
ARY8UIR1187B999BFB,af1f2a64-94ba-48c1-adf7-832c9002665f,Everything Is Everything,1995
AR91DZT1187FB4C599,f2796d87-1f6b-4c3f-a8d1-5b6b2e6d04db,Till the Wheels Fall Off,2009
ARNWZ1N1187B9B71BA,c3f99319-52c7-47f2-9631-10bc7cc8c589,So..Hows Your Girl,2017
AR5ZI3K1187FB38BE0,acc1d5bc-e94d-4582-a5d7-fe6e7e6919ad,See Reverse Side For The Title,1995
ARH3MQU1187B997AAF,b961732c-0c70-4bd7-94b4-843317862853,3: Fresh-Fri-Fly,2006
ARH861H1187B9B799E,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,Austin Prison,0
ARUP5LV1187FB50BD8,b1ee2b8a-2288-4887-8be7-4b059a57970f,Dirty District,2002
ARSVRVA1187B99228A,cdd110d9-11b0-441f-a07b-301ca079cadb,Get Ready,1992
ARVMPJC1187FB3B954,9fa7182a-2f75-4a29-b59b-28e0c5532b26,Realive Tour 2002 -Odoranya Son Son- in Tokyo,2003
ARKC83D1187B9AB367,c55b50e3-5f4e-461d-bf29-79d2c2c364c5,Some Things Never Change,0
ARV1RMI1187FB48F94,d7a18d20-8591-43af-b8e7-362eacc979f8,Vosrozdenie,2019
AROLZEM1187B9A805E,9653afd0-27af-40ff-ad60-caf1b79b18c5,A Tribute To David Bowie Vol 1,2007
AR32JLC1187B9946AF,6c7aac91-d780-4c24-9700-590c69f1c8f9,The Unforgiven_ V.1: ...In The Beginning,2009
ARW70HR1187B9A358C,2fae3969-96cb-4dea-91c8-9108848de808,MÃÂÃÂ¡s Fuerte De Lo Que Pensaba,1993
ARDSBRF11F4C83C5DA,3db78973-afb9-4163-9cb6-659a8f37fd36,Bayou Bluegrass,2002
ARODBRG1187FB3FD99,172e1f1a-504d-4488-b053-6344ba63e6d0,The Good Son (2010 Digital Remaster),1990
ARWJHW61187B98FA8E,07f9fb91-1147-4532-a522-ac36dacd1c72,Foridoles,1994
AR0QL3J1187FB3748E,1fe4421e-850f-46e2-a8be-b760c57cb9c7,Guerreira,1978
ARX7R5Q1187FB5C6B3,c634211d-329a-402f-a53a-c50b95d43082,...Liest_ Singt Und Macht,2001
ARCT2BM1187FB3D02A,f3c5b7de-3574-49da-ab5c-4b827789e770,Neendran,0
ARRBINW1187B98AE6D,6ce22798-7801-4bda-95e0-03169745f5e4,Bobby's Girl - The Complete Seville Recordings,2004
ARQCMZ01187B99342C,4e1d7ae8-7640-4382-aa29-ceeccb194e3d,The Last Living American Marxists,2005
ARQESNI1187FB511EE,ebed155f-bc93-4bf4-afa5-3f847800afd8,Peterbilt Angel,2004
AR009211187B989185,9dfe78a6-6d91-454e-9b95-9d7722cbc476,Carroll Thompson,1992
ARQHLIO1187B98AA6A,ec5b0121-b610-4968-81cf-70768dae23f1,Tesoros De ColecciÃÂÃÂ³n,2010
ARI2JSK1187FB496EF,32111fcd-2338-472a-892b-4b329549e3ba,Quills,2006
ARN8NCB1187FB49652,90e17964-b04a-4c37-b952-3c9dfc16c430,Buxtehude: Organ Works,1976
ARYKFVV1187FB3CA6B,58ac1e03-72cc-456e-8275-35745f56a0e3,Award-Winning Movie Themes : The 50's,0
ARB054P1187B9AD32E,1bc6816a-d056-4113-9b0a-6c52e5c31a3c,Ultimate Santana,2007
ARDY3451187B9A0226,fd8f6b23-480c-4605-8152-51a5e8a39dfb,Let Me Get Close To You (With Bonus Tracks),1964
ARAPLFD1187B98DABD,8f266b79-a3d5-405c-a6e3-33702c96c015,It's Gonna Be Okay,2001
AR8ZTV41187FB3F311,f15ba460-9dcd-4a1f-a580-6396f28e616e,The Strathspey King,2003
ARFZNR41187B990AF7,25854cde-8c11-477b-8242-a86de1a4a003,Slim's Shout,1993
ARTQ0WY1187B98A7B0,b51f17ae-1405-46e0-95cb-b31252bb4355,Oh! It's A Lovely War (Vol 4.1),1969
AREWQSE1187B9AEC6C,4f91f760-85f6-4603-9b60-15789000e256,Thank You Mama For Praying For Me...,0
AR7KA5V1187FB44E6B,7e5a0c3f-339a-4e5d-aed0-1946112b4a66,Del And The Boys,2001
ARI2JSK1187FB496EF,32111fcd-2338-472a-892b-4b329549e3ba,Shakespeare in Love - Music from the Miramax Motion Picture,1996
AR9MRSJ1187B99B99F,a3127c09-b109-4df3-81c4-fa620d1d7fc4,Con Sello De Calidad,2016
AR8AZTM1187FB3FB9C,bbb184be-eef6-4977-9c02-2df0bf7eade6,Tercera Dimension,2008
ARYSHWJ1187B9AD2D0,7cd5a003-151b-4b26-9816-288c1fdb799e,I Am What I Am,0
ARXOKNT1187B9AA521,9ceb4e76-2b49-48a1-96f5-5fca8a0ca6c8,Various Artists #4,2019
AR6HAZT1187FB4A3AA,82ad256f-8036-4318-98cb-e9b1e36c39e6,20th Century Masters: The Millennium Collection: Best Of Roy Buchanan,0
ARQQZEQ1187FB3EAC0,28814e91-5718-4c10-af96-093c3888c4f3,Dragonfly - Live at Folk im Schlosshof,2009
AREBBGV1187FB523D2,7685015d-bd3b-4888-9020-3288c421cc9f,Who Is Mike Jones?,2005
AR23EC41187FB4805D,02ea73c9-a5f0-4b63-91f1-c97fa27567ff,Voices of Angles - Christmas Favorites from the American Boychoir,0
ARTHKKA122BCFCBF58,2ac02ce5-a398-4f37-b72e-d2888e5c2e4b,Milan Milan,1967
ARTWNNQ1187B9A15BC,5b357db0-2ecd-42a4-afb8-0004aeec0cbf,Fall In Love,2008
ARQTSDN1187FB41222,45d58f75-e21b-4c8f-92c5-4c890b838ee3,What Exit,2006
ARNMUMC1187B9A7A38,e2f46f7b-05e3-4b88-b2ad-a2da3df9dd77,Extended Play,2001
AR7DBMA1187FB516B1,cf16d0a3-9d9c-44d4-b610-f0baccc27912,Silent Shout,2006
ARBXVFV1187B99AA63,96a1182f-e8e6-4df6-a811-82cb67d4565c,Haunted House:The Complete Gene Simmons on Hi Records,1978
AR0QL3J1187FB3748E,1fe4421e-850f-46e2-a8be-b760c57cb9c7,Bis - Clara Nunes,0
AR4PZLK1187B999B4E,9fd9552c-98df-4f86-ab8b-2eb307f8e9f0,Purpurina 37,2013
ARIYH1U1187B9AF8A3,67a2efbd-64c3-448b-91cc-90c914e42d6a,Strictly Vocals 2,2006
ARR3ONV1187B9A2F59,fd857293-5ab8-40de-b29e-55a69d4e4d0f,Absolution,2003
ARAR4YH1187B98BF2A,9f8aaa64-6859-48bd-b966-3b8efe62db25,Me Diz Amor,2001
ARTMM411187FB56FD0,2d2a3b8d-dae0-4687-9b6e-8f5f1d673853,Blues From Chicago,0
ARC4O5Z1187B9AE91F,7d1c54f7-04ab-4136-b135-30a533a908a8,Patamob,2005
ARARFT81187FB41EEA,490f9c79-d923-4f65-8618-a9b00cf2cf2c,Serie Tradicional - El Rebelde del AcordeÃÂÃÂ³n  CD 2,2007
ARQEPTZ1187FB4CD36,93b34a61-0487-45f5-887d-0f6fe81e6c71,Love Is Back,2008
ARMPRI31187FB4F7D9,57fca0e2-f9ad-4ae6-af9d-6a6f50cbcd5f,3 Originals,1998
AR9UPVA1187FB51260,5d8f51d7-0531-46a4-b604-3e758ff58283,Right Now It's Raining,2015
ARLI9NJ1187B9911FB,b53a265c-a2a4-494e-97ba-d8c8c0a846e7,Boy's Life,0
ARSGZ3J1187FB3E610,26055e60-857e-43f3-aad5-a0f1d6d1a828,The Best Of Shelley Fabares [Digital Version],0
ARXZIHJ1187B9A4ED9,b84dfb67-c437-4ccc-b512-1073fd4612eb,Another Somebody Done Somebody Wrong Song,2005
ARZBYDY1187FB46DD7,5cad62bb-d08e-4ed7-9b22-7c2026587fc4,Le Bruit De Ma Vie,2009
ARMPQIE1187FB3D4EB,42c7542e-71d1-488a-ba2f-9a368c9147f2,Strictly The Best Vol. 15,0
ARFWL8S1187B9B4B44,847e8a0c-cc20-4213-9e16-975515c2a926,Dion Chante Plamondon - Celine Dion Sings The Songs Of Luc Plamondon,1994
AR8WHEJ1187B98CDCA,82d63cd7-993c-41c4-a0dd-68f54f41f708,Dee Clark Selected Hits Vol. 3,1961
ARUG6DV1187B992475,0b0ded52-3918-4bb0-b5fc-1d1e6b4334bc,Something To Talk About,2005
ARTXS851187FB411C7,6bb0bcaa-f96f-4c1a-b51d-c766db2af8ae,Glory Bound [Original Recording Remastered],0
ARN7OQ21187FB5A6B3,c60131ae-9e8f-46a8-a7d2-1393fe48a9d1,In His Prime 1927-1928,0
ARTPVDV1187B9A61F1,98f25584-4a44-4b01-afe9-680e909bcd01,Ultraviolet,2016
ARFILWJ1187B9ADDBF,0059d0f1-8d04-4363-a2b2-d79f8b9a29b8,Canciones Para Grandes,2004
AR6Y8JF1187B9BA1D5,1eaf1688-4f52-49e8-98bc-743828fe3e7e,Urban Blues Singing Legend 1949-1951,2004
AR107SB1187B9A79F9,85495572-8c41-4d3e-8e11-ba9142793adc,BÃÂÃÂ©zu le roi de la fÃÂÃÂªte,2004
ARYT3BY1187B98C20E,6a55061b-9742-4059-94b1-a5ea1bd42dce,My Cup Runneth Over,0
ARB336A1187B9A4583,08b736bb-1c82-40b4-8b0b-49e2182a067a,Purity Accuracy,2004
ART70HI1187B9A37BC,6fbd2cfb-5f9c-497c-8e06-3c6668367681,Dark And Dreary,0
AR65K7A1187FB4DAA4,183105b5-3e68-4748-9086-2c1c11bf7a3d,Dutty Rock,2002
ARRGJY81187B9B2878,4eb1cefe-faac-4f56-bc9f-6bdaaf7b6401,Bloody Money,1999
ARHTRR71187B98F305,4ebf21af-d8c8-4536-a3ba-a84b0f6a33b8,Your Love Broke Through,1976
ARIT9Y51187FB364AE,500d2b10-b0fb-4615-a1a6-fa226a620d32,Another Round,2002
ARZBYDY1187FB46DD7,5cad62bb-d08e-4ed7-9b22-7c2026587fc4,Magique,2011
ARV6QHT1187FB5537A,c5597943-f7bc-48de-b00e-4b34c9f8558c,2 Em 1 (Dois Em Um),1980
AROOKC21187B9AE85C,3ac2a4a2-52b3-498b-bbc8-31443c68dfe0,The Sound Of White - Australian Version,2005
AR9HQ6Y1187FB3C2CB,0e6524bd-6641-46a6-bce5-96f06c19aa46,Easy Listening: Cartoon Songs,2003
ARTHWIZ1187FB4258D,7fb61f7b-2ad3-4d5b-96fd-5c5327456abb,The Best Of The EMI Years,0
ARFCOGY1187FB454B4,29e51d5b-33e6-4646-be96-245c77a49d36,Everything Will Be Alright_ The Power of Gospel,2004
ARTDBI61187FB48479,a2bff7aa-390e-4412-9a0b-c18526fc233a,Marvin Sapp,0
AR7G5I41187FB4CE6C,e188a520-9cb7-4f73-a3d7-2f70c6538e92,Ants Remastered Boxset,2005
AR4R9BI1187FB44767,946a3be7-bd99-47ac-8414-515c85811f40,Star Condemn'd,2000
ARF3XJD1187FB38DE0,9a387547-5fb6-4e14-95d0-c2e2bde7e138,27 Christmas Classics,2006
ARJ84561187B993E3E,86017973-25c2-41a5-9a37-2843878199af,Modern Heart Exhibit,1983
ARKE7ZQ1187FB504BB,d6d0b51f-1b65-4643-a679-cf4d0c0f3915,Siogo,2006
ARVZWQ31187B9B8946,03098741-08b3-4dd7-b3f6-1b0bfa2c879c,Calavera,2001
AR8WHEJ1187B98CDCA,82d63cd7-993c-41c4-a0dd-68f54f41f708,Raindrops - The Best Of...,0
ARCF2WB1187FB54132,6e80e0e7-6796-49bb-a0b7-440fdcc1d88f,Right here Waiting,2002
AR211WC1187FB52425,b5473212-03b8-471a-8ccc-025fd114f543,The Best Of British,1999
AR051KA1187B98B2FF,9db08847-f7a8-4cd2-a425-3ab4adc5b4d3,Brightess night,2015
ARDK5LC1187B9AB681,66ebc271-6a26-4fe7-848b-f217da119d92,Blues At Midnight,2003
ARIHWZG11F50C50E1C,730a3cf6-cd0d-459a-9271-8a000848f39f,Paradise,2006
ARXSPYZ1187B98972A,64ef6088-309f-4660-91da-a3e4c57ad379,20 Greatest Hits,1990
ARKF8XU1187B9A990A,9d2dfa19-26a9-47ec-a45c-c354ae54b9cf,Matrix Revolutions: The Motion Picture Soundtrack,2003
AR0WCZW1187B99F592,a3d655dd-4202-42b2-b1ba-bb96d2c4d4b3,Tarde O Temprano,0
ARA3XRR1187B9984EF,5f494eb6-7d53-4cff-a959-b022ced9dd6e,Transformation Hymns,1998
ARECPYG11C8A42B5BF,2fc659fa-293f-4288-bff5-29447f31f628,Wer spricht,1983
ARDG6IY1187B9AAE87,29d77f3f-2ab4-4287-9a3a-df7695511981,Tommy Drives Me Home,0
ARDMKKB1187B9A0EDA,523f1f53-93e7-47d1-8146-333092512da9,Autum,0
ARZIKR01187B98DF08,ce48dd78-903e-4737-aee7-5e70bba7e15d,Down the Road Apiece - Live,0
ARS7E2E1187FB361BC,2b09a4ab-da05-44b5-927c-a04ca0112ac0,Mayday,2011
ARBU6D71187B9B5319,039e3952-2f73-49f4-86fe-7aaee4a89a17,The Man,1994
AR1X2H01187B98CCF2,e0371cd0-a5f8-420e-be17-bd980adc7393,ChristinÃÂÃÂ©: Dede,1998
ARWJAQ81187FB46F73,aeeeaab0-7262-4eef-aa80-198c98b2ba95,Maiastru Sfetnic,2008
AR7KA5V1187FB44E6B,7e5a0c3f-339a-4e5d-aed0-1946112b4a66,Celebrating 50 Years Of Del McCoury,2018
ARYOBYD1241B9C87F8,5f9e9b83-a465-4506-837c-0cce56dbeb23,When Your Ready,2001
ARCT5P61187FB3D950,8af64037-6d26-4d24-afd8-7e085abb01b1,It's About Time,1976
ARHNCQ31187B9915DC,802484e0-90de-4611-9fa4-f5ef0c7727b6,16 Exitos De Los Mejores Trios Mexicanos,0
ARHY3JM1187B9B9DFB,c74567f2-cf85-4aba-b795-1786665b843e,Pour La Vie,1999
ARTPY6B1187B98C720,411185bd-b218-401b-9d91-5e99830048c7,One Way...Or Another,0
ARBQ5TQ1187B992B8A,b741b38e-9019-4aaf-b28a-f9d6680105df,Alive,0
ARSF0K11187B9AF319,c5a69f1d-f4fc-42b1-9e99-5b3cd35406fa,Greatest Hits Volume 2,1992
AR3DCWS1187B9A4416,e0d8f3a8-5f8e-4f4d-b721-2ad23b9c3ba0,Tha Throwback,2010
AR3VSHF1187B9B3002,59c9c0bf-76af-4a18-8853-d8c9bc3b34f4,Making Moves,2012
ARSM2YU1187B99D602,c13863e9-8737-4e63-ab31-f0e3f77c53e7,Jaci Velasquez,2002
AR3Q3QT1187FB396E7,cc253e41-2b61-4853-aea2-cf5633645205,Sanna Nielsen - Min ÃÂÃÂ¶nskejul 2001,0
AR8BMEQ1187B9B4214,a506c0c1-a837-4c5c-8062-78063bb27542,Underneath Rotting,2007
ARXK8H71187FB44850,cf8a81b7-1c57-41fc-a890-67dc28cb9ccf,Nippon Banzai,1986
AR3C3C01187B98E800,d9566c72-7ad1-410f-9f26-f42ad7cebf1e,The Trombone Sound,1956
AR7TTCH1187FB3F95C,d4cc0ed5-0f76-4188-9e14-2a23ca12188a,Carney,1989
ARY1VGA1187FB5A39E,825a918f-09fa-40ee-9c27-b0921d48bdbb,Images Of Christmas,0
ARBB58Y1187B9B621B,1c701b15-54f5-4de2-8e17-1a9e3b167a6b,The Best Of Homecoming - Volume One,2006
ARNE16X1187B9B2DEE,2caa54a7-b08c-41da-b892-3a41abe778be,Black Magic,0
ARU3YYC1187FB43FEE,1fc56cff-f0a0-4ce2-ab1f-ac49cf3b073f,Prive,1985
AR1JD6E1187FB5696C,0b7ee619-16ed-4e60-b871-6a2111c12b76,Last The Whole Night Long,2002
ARISRD71187FB57AE8,91344a97-e0aa-4085-a374-9a36290e098e,The Best Of HOCC,2002
ARYCKB61187B998E70,41ba646f-120c-4518-bdd7-d8379aae9326,Very Special,1981
AR3GYKU1187B996AB9,61a75fe6-c102-49bf-96b0-40a1b85c8e7c,Rhino Hi-Five: Bluegrass and Jug Bands,0
ARW63KF1187B98AC48,8b74c6be-1f8d-4893-8526-1be4a3686f7a,Vendredi 13 - 1981,1981
ARHXWB01187B9A205C,477597d4-c13d-4d8c-854b-e97d73ea87df,"""""""""""""""Vintage Pop NÃÂÃÂº 47 - EPs Collectors """"""""""""""""Lisboa Antiga""""""""""""""",2009
ARXOTQH1187FB57084,e1009244-1bf4-4a4c-889e-0db83b9be08f,Graffiti,2005
AR50Z881187B9BA197,37c304be-c13e-426c-8fd3-02bb511faf01,Playing For Change,1997
ARFG9M11187FB3BBCB,105cb876-cf7e-4b67-a485-61c0cfe7011b,Swarm Warnings,2001
AROC6N61187FB40B14,37986d18-e8af-4502-8e08-2a87d7e5853f,Deja-Blues,2000
ARYUHNV1187FB482AF,acf836d7-c773-40ee-860b-5f4024e8e97f,Ketu,1993
ARKETDZ1187B9B2566,191cba6a-b83f-49ca-883c-02b20c7a9dd5,Lili Marlene,0
ARVAE6W1187FB3CAF3,f115c91a-2f30-4c0a-a6ce-e67411f2247f,Rock On,2014
ARQ9BO41187FB5CF1F,fbdaf414-feeb-4a64-bebb-1ec477ac3663,Santa Claus Is Coming To Town,0
AR720OJ1187FB37F6C,178cfd4a-a5aa-4a4d-8e73-ad3355648e84,El Vaqueton,2017
AR7AA2D1187B98B415,3c5eed42-c846-4c57-82d0-47b9ba9ccd14,Informal Introduction,2002
AR813LR1187FB3F83A,ea4c6d34-342d-4df1-a967-9925618ffdfe,Soundtracks & Comebacks,2007
AR6HEHH1187B9985F9,e9ef278b-740e-440e-97a7-7039ec589feb,Music In The Morgan Manner (Digitally Remastered),0
ARE04K31187B98C74F,6df40042-1254-4eb5-8078-4e564b257b2d,New Recruits,2004
ARYZGN21187B98D5D6,bb3de887-962c-4a60-80d6-8a7cc1a1e847,Even In Darkness,2001
ARW0JI11187FB592BD,7d3f44ce-e9ac-45ef-92c9-3ec380d5dc60,The Late_ Late Show,1996
