artist_id,artist_mbid,artist_name,artist_latitude,artist_longitude,artist_location,artist_familiarity,artist_hotttnesss,song_id,song_title,song_hotttnesss,song_release_year,duration,end_of_fade_in,key,key_confidence,loudness,mode,mode_confidence,start_of_fade_out,tempo,time_signature,time_signature_confidence,track_id,album_name
ARO5P0H1187FB5BAD7,04f8dad4-de2d-4e98-8837-6a55075a9847,Pepper,nan,nan,"Kona, HI",0.7651414179080641,0.4714932266763217,SOWISMK12AC468BBF4,Point And Shoot (Demo),nan,2007,264.59383,0.112,9,0.563,-7.762,1,0.327,254.647,165.171,4,0.0,TRBEYVD12903CE3DE9,To Da Max
ARC8S7S1187B98D50B,f3b6a499-aea9-4ca2-b87a-1f5de64d369f,Marc Dorsey,nan,nan,,0.4996804230125451,0.32346228667373755,SOWIAWZ12AB017C92A,Love You Again,0.0,1999,301.50485,5.172,7,0.682,-7.006,1,0.699,285.826,137.953,4,0.25,TRBEYTH128F9309622,Crave
ARAEX7Y1187FB42D36,3c8a8696-e176-4c46-a2d3-48b6b1525c7f,Toni Braxton,nan,nan,"Severn, MD",0.7379725284001423,0.555968803751809,SORTGHI12A8C13FB9A,Tell Me,0.662651978737856,2002,249.18159,0.09,1,0.337,-6.297,1,0.429,235.224,84.797,4,0.0,TRBEYJR128F4292651,More Than A Woman
AR0B8CT1187B9B2CF3,7ca057cb-a7fa-4f57-a89a-495ac56d2bde,Fyah Blaze,nan,nan,,0.4041050865374257,0.2152722592313886,SODTAYW12AB01808D1,Lion Paw,nan,2005,217.25995,0.0,9,0.26,-5.095,0,0.348,209.734,208.299,3,1.0,TRBEYAK128F9334433,Truths and Rights
ARGVJPK1187B9909EA,12be5b16-915f-44bc-978a-8ddfab235b79,Josh Groban,nan,nan,,0.4417997554505264,0.7551499130578622,SOKMZQL12A58A76B19,Believe (Album Version),0.2707759989463275,0,258.40281,2.078,4,0.814,-8.647,1,0.714,244.175,83.195,4,0.601,TRBEYYM128F1493C56,The Polar Express - Original Motion Picture Soundtrack
ARAMIDF1187FB3D8D4,aae1ec8e-ecd9-44ef-aca8-b5f44579ecce,Alejandro Lerner,nan,nan,,0.5567508230551141,0.3615879415321665,SOCSZVF12AB017F6BF,Canta Una Canción De Amor,0.0,1984,232.48934,4.998,7,0.651,-17.181,1,0.646,209.694,129.233,4,0.77,TRBEYEO128F9308A8D,Lernertres
AR813LR1187FB3F83A,ea4c6d34-342d-4df1-a967-9925618ffdfe,Goldfish,nan,nan,,0.5891748758775349,0.4422857823914656,SOICKND12AB0188B0D,Soundtracks and Come Backs (radio mix),0.0,0,208.79628,0.0,7,0.716,-9.28,1,0.591,201.671,125.04,4,0.38,TRBEYIB12903CD273F,Soundtracks & Comebacks
ARJIWJH1187FB3F6B9,b1768592-294e-4e15-a892-eb8837dec3e4,Elvin Bishop,34.14632,-118.24802,"Glendale, CA",0.5584758161805727,0.4078879696190767,SOODBAO12A58A790F9,Half Way Out The Door (Live),0.0,0,316.3424,0.0,4,0.093,-4.775,0,0.298,316.342,105.486,1,0.0,TRBEYFC128F4286D0A,Booty Bumpin'
ARCDLDD11F33E000A4,,Varios,nan,nan,,0.59565132082563,0.33392987295115983,SOMROCL12AC4688AD6,Subida y entrada al cante,nan,0,321.67138,0.0,9,0.289,-10.458,1,0.477,312.192,129.756,3,0.937,TRBEYYO12903D0DBB1,El Baile Flamenco Vol. 7      Soleá por Bulerías - Martinete
ARO7IJV1187FB5BFAD,16012d28-26ec-4f71-9da0-c629a5e9b0f6,Oesch's die Dritten,nan,nan,,0.25725152169122895,0.138461596356064,SOLBIYE12AB0183932,Die Zeit,0.0,0,168.28036,0.392,8,0.41,-8.079,1,0.593,160.885,96.447,3,0.451,TRBEYTT12903CA0A8E,Frech - Frisch - Jodlerisch
ARDNS031187B9924F0,e29641cc-3658-4886-89d7-3a146d2d3d75,Tim Wilson,32.67828,-83.22295,Georgia,0.4597971288376104,0.3499126116745628,SOQPAQK12A8C13B2DB,The Michael Vick Song,nan,2005,166.84363,0.0,5,0.161,-4.97,0,0.388,158.041,122.061,4,0.842,TRBEYXK128F427E125,The Real Twang Thang
ARFQWAA1187FB3BACB,d85d70e3-1e05-43ea-9203-3b8b7b9bb2fc,Julissa,31.1689,-100.07715,Texas,0.606157334724511,0.3280462659405008,SOAPICM12A8C143EC7,Gloria,0.0,0,262.73914,0.351,9,0.523,-8.133,1,0.606,255.507,100.005,4,0.601,TRBEYPF128F92EA5E8,Adorándote: Un Tiempo A Solas Con El
ARJ4B7V1187FB4CB90,45fc5c0a-3614-4018-95e9-9101ac827e2b,DJ Godfather,nan,nan,,0.4912562094922859,0.3262082546201735,SOAHTKN12A6D4FC189,Where You From,nan,0,33.14893,0.0,1,0.199,-8.521,1,0.515,33.149,174.211,4,1.0,TRBEYOL128F4222488,Da Bomb Vol 5
AROLNOH1187FB39845,7fdb6168-64a8-4b5a-9a6a-e39803e4aec1,Erick Sermon,nan,nan,,0.5779737529033651,0.3683367822461324,SOFULXE12A6D4F972B,Erick Sermon,0.4051157216913865,1993,198.63465,0.0,0,0.874,-9.384,1,0.617,194.943,97.812,4,1.0,TRBEYDS128F148C563,No Pressure
ARWI6LR1187FB46E9F,8581affe-38e6-4659-b81b-6058ff40cf45,Richard Galliano,43.57607,7.01815,"Le Cannet, France",0.5714228015866021,0.42335610609447943,SOALCHT12AB0186A53,Honey Fingers,0.0,1992,196.25751,0.2,0,0.601,-15.062,1,0.488,193.469,106.153,3,1.0,TRBEYPA128F933197C,Spleen
AR15O341187B9B182C,43f502d5-b098-49df-949d-e9d898f0dc1f,Natassa Theodoridou,nan,nan,,0.34416504941451576,0.30318955663217473,SOKTBLO12A8C13F309,Den S'Adiko,nan,0,212.06159,0.305,3,0.692,-10.263,0,0.644,206.483,116.228,4,0.255,TRBEYLQ128F42AA7AF,The Digital Collection
ARKC83D1187B9AB367,c55b50e3-5f4e-461d-bf29-79d2c2c364c5,Mark Lowry,nan,nan,,0.4939261446863902,0.31962677591740224,SOAICRG12AB01864FE,Fritzy & Helen Hanft (Album),nan,0,128.91383,0.0,11,0.564,-16.174,1,0.487,126.142,138.489,1,0.487,TRBELUA12903CB0371,The Last Word
AR9OLFX1187B9A5762,c727f585-54e0-4e0d-b8ad-05f216f99244,Bob Wills,31.30757,-96.63166,"Kosse, TX",0.49883497525793824,0.37996076697507797,SOVNGGG12A8C1391CF,Playboy Theme,nan,0,90.69669,1.059,7,0.77,-9.282,1,0.685,85.566,130.752,3,0.0,TRBELIO128F428F322,For The Last Time
ARB29H41187B98F0EF,44fd61e1-119c-479e-8301-8ac5c77148bf,Terry Callier,41.88415,-87.63241,Chicago,0.7068276713044582,0.4161730646266773,SOFMEPZ12A6D4F7D9A,Java Sparrow,0.4072330149011048,1998,315.08853,0.653,7,0.667,-12.93,1,0.988,300.292,118.606,4,1.0,TRBELYI128F147E20B,Timepeace
ARNTRZQ122ECCBC53C,,Mr. Blue,nan,nan,Delaware,0.5016198978554159,0.22251697531460474,SOPBLEO12A8C13DF60,Thanks God I'm A Country Boy,nan,0,132.70159,0.0,7,0.59,-4.123,1,0.5,127.698,133.898,3,0.997,TRBELDP128F427EDD0,Free Born Man
AROP6331187FB398F7,d3bd50e3-177c-4719-a407-20b780d104db,Parallel Sound,nan,nan,,0.389179333327216,0.0,SOVJCHE12A8C146318,Around The World,nan,0,556.69506,3.158,10,0.044,-10.252,1,0.172,548.484,130.011,4,0.749,TRBELVP128F93263B8,Break Loose
ARQ4OZM1187B991229,68ecbc62-19c6-49f7-80ec-d521caced0a1,Jean Segurel,nan,nan,,0.3309923977154395,0.15726743041262983,SOIFGDT12A8C1362DD,La Saint-Jean d'été,nan,0,131.36934,0.205,7,0.693,-9.815,1,0.699,128.395,105.395,3,1.0,TRBELXO128F427CAFA,Les Fiances D'Auvergne
ARN03F71187FB4E3F4,633c13a3-335a-466f-8e01-535837faeff5,Ayo,nan,nan,United States,0.5225901845504569,0.39064123587831157,SOUASUS12A81C22D53,Girls,nan,0,463.59465,0.0,8,0.524,-9.932,1,0.431,448.075,208.832,3,1.0,TRBELAZ128F422B87F,Live At The Olympia
ARK0BT61187B9ACEC2,a0955511-1324-4e9b-834f-e1e140502850,Monster Magnet,nan,nan,,0.6872944633353961,0.5171704806315667,SOVSJCE12A6701E0D9,Black Celebration,0.5159636307203983,1998,260.17914,0.345,0,0.532,-6.076,1,0.515,236.449,61.593,3,0.96,TRBEFFG128E0793C24,For The Masses
ARNQAVF11F4C844C04,,Despina Vandi,nan,nan,,0.632559542284651,0.41168895978577885,SORUQQG12A8C135A68,Ke T' Oniro Egine Efialtis,nan,0,244.08771,0.223,2,0.323,-5.539,0,0.47,235.566,120.212,4,0.819,TRBEFWM128F428EFA8,Despina Vandi - The Emi Years/The Complete Collection
ARWQ3W11187FB3F35E,464fe4a6-e4e1-4375-a73a-619e40995e31,Eleanor McEvoy,53.34376,-6.24953,"Dublin, Ireland",0.552742313522791,0.34459281657928165,SOKVLLZ12AB0184370,Please Heart_ You're Killing Me,0.46438096959352015,0,280.0322,0.0,2,0.744,-7.625,1,0.808,273.032,150.061,3,0.028,TRBEFQB128F932138A,Snapshots
AR6GJDZ1187B991E46,018886d9-0519-483b-8020-c8b11cd7308c,KALIMBA,19.4319,-99.13285,"Mexico City, Mexico",0.6978878220170739,0.43514467167760446,SOULCSR12A58A7AAB7,No Volveras A Mi,nan,2007,208.09098,0.0,7,0.884,-5.637,1,0.766,200.812,133.994,4,0.34,TRBEFFA128F930F017,Negroklaro
ARZXVY01187B9972EC,fef837d2-c71f-4c55-9f34-de500aa3966e,Davol,38.99792,-105.55096,Colorado,0.4190837765958047,0.3449688462152366,SOGJBGB12AB017C75C,Another Land (World),0.0,0,270.00118,0.374,10,0.546,-17.793,0,0.588,260.899,151.997,7,0.536,TRBEFKV128F930114A,Paradox
AR4B3RX1187B9A868A,391846f7-f09f-470c-b188-c16b3a2022e4,Alexandre Desplat,nan,nan,,0.6098164034430794,0.5603808051579506,SOFEMZZ12AB01886A8,Meeting Daisy,0.5730634771505312,2008,81.71057,0.0,2,0.474,-23.465,1,0.589,74.884,244.268,4,0.32,TRBEFQY128F932EE3F,Music from the Motion Picture The Curious Case of Benjamin Button
ARDPZFB1187B9A91C3,5b709a12-ba95-480c-af76-d564f22bc576,Gisele MacKenzie,49.89942,-97.14074,"Winnipeg, Manitoba, Canada",0.3822806895959408,0.3180206467909012,SOIQBJF12AB018B897,Le Fiacre,0.0,0,164.25751,0.0,7,0.901,-13.427,1,0.608,159.742,91.517,4,0.904,TRBEFDI12903CCF154,In Person At The Empire Room (Digitally Remastered)
AR3UFKE1187B9B186E,244e5b9b-5854-4a98-9286-6dda1127cfc1,Dame Edna Everage with Carl Davis conducting the London Symphony Orchestra and The New Antipodean Singers,nan,nan,,0.29737691859371995,0.0,SOGUDRH12AB0189A45,Song Of Australia - Canto 6 (2009 Digital Remaster),nan,0,494.15791,0.108,8,0.535,-16.708,1,0.659,480.56,134.828,3,0.789,TRBEFUY12903C98485,The Last Night Of The Poms
ARWQ3W11187FB3F35E,464fe4a6-e4e1-4375-a73a-619e40995e31,Eleanor McEvoy,53.34376,-6.24953,"Dublin, Ireland",0.552742313522791,0.34459281657928165,SOVWDSK12AB01840B8,Sophie,0.7096109528418396,0,258.42893,0.177,10,0.73,-13.63,1,0.787,227.944,100.02,4,0.554,TRBEFJE128F932139E,Snapshots
ARYBP3U1187B9B3A4C,a0a0e4f7-75bb-43bd-b989-3c2eca411d07,Sensations,39.95227,-75.16237,"Philadelphia, PA",0.43910038913978855,0.2432384475572016,SOHOQSB12A8C13B61B,Superscout,nan,2005,165.19791,0.222,2,0.088,-8.645,1,0.245,162.696,183.513,4,0.0,TRBEFAS128F4262569,Listen To My Shapes
AR7ISJJ1187B9B2CD6,e3c91e87-54c4-4c23-b0c6-1ff917ce2d2b,Danny Barnes,31.1689,-100.07715,Texas,0.47498345822785915,0.43525232354235893,SOOVPDF12AB0182A9A,Cumberland Gap,0.23962909777363708,2005,160.46975,0.526,0,0.0,-13.579,0,0.0,152.073,189.782,4,0.0,TRBETRA128F9327DC6,Get Myself Together
AREOGMA1187B9908EF,d13d9feb-b7c7-49f4-9b72-65e29a16aa24,Hot Tuna,37.77916,-122.42005,"San Francisco, CA",0.5672788711826817,0.40517835890761195,SOFSTCX12A8C139C09,Hesitation Blues,nan,1970,304.45669,0.357,9,0.155,-13.562,0,0.32,299.114,134.616,1,0.0,TRBETVK128F4288B49,Platinum & Gold Collection
ARLJK1O1187B9B0FC4,8e64d20f-468e-4b26-834e-ade4ab9667e4,The Knightsbridge Strings,nan,nan,,0.1211872983452462,0.0,SOLCFCO12AB018B764,Mood Indigo,nan,0,185.93914,0.63,2,0.206,-16.271,0,0.42,171.892,74.153,4,0.992,TRBETSW12903CA6A6B,The Strings Sing & The Strings Swing
ARNTTHK1187B98FF64,5dec643a-423f-4051-ac13-87e59525ad74,Andy & Lucas,nan,nan,Cádiz,0.5381377399132121,0.4003877565967999,SOEYEAY12A8C13C49E,Hasta Los Huesos,nan,2003,208.92689,0.166,9,0.653,-7.042,1,0.684,195.634,93.355,5,0.685,TRBETHV128F429722F,Andy & Lucas
ARU5BXG119B86698FE,2bd57a73-7784-4b8e-b274-2d9b8d2588cd,Stefano Battaglia_ Giovanni Maier_ Michele Rabbia,nan,nan,,0.43466424922225966,0.41678655846073864,SOQDSYD12A813582AC,Raccolto,nan,0,343.50975,6.699,7,0.511,-22.999,0,0.553,330.379,37.797,4,0.0,TRBERKY128F42290CA,Raccolto
AR1M7ZD1187B9B0D55,d5836b98-cdb3-4f30-aa46-7fa6cc98bdc0,Winston McAnuff_ The Bazbaz Orchestra,nan,nan,,0.4130268847551261,0.2782635398371414,SOXTPST12A8C137716,Common sense,0.0,2005,225.04444,0.572,1,0.771,-7.983,1,0.664,217.797,135.706,4,0.848,TRBERHG128F933AC46,A drop
AR56P361187B9AC4DB,a8806b5c-3ee0-4277-94d3-1a5427a7707c,Gary Moore,54.5958,-5.93494,"Belfast, Northern Ireland",0.7613622384458618,0.4671106485845494,SOKRSGZ12A6D4F7EAE,I Can't Wait Until Tomorrow (Live),0.23962909777363708,0,724.92363,0.0,6,0.095,-13.026,0,0.302,708.812,112.47,4,0.979,TRBERJV128F1458463,Rockin' Every Night (Gary Moore Live In Japan)
ARSHTBB1241B9C434A,,Cedric Myton,nan,nan,,0.36105102261737043,0.1763923415652082,SOGTEWJ12A8C13ABC5,Wisdom,nan,0,520.04526,0.0,1,0.0,-7.269,1,0.0,516.963,132.084,1,0.066,TRBERJE128F425F098,"Cedric ""congo"" myton inna de yard"
ARJXULI11F4C83C865,,Bela Fleck And The Flecktones,nan,nan,,0.5665326538181099,0.27236462632552966,SOHRWWQ12AC90727FD,Throwdown At The Hoedown (LP Version),nan,0,309.9424,0.218,5,0.664,-15.001,1,0.495,273.223,75.699,3,0.81,TRBERIX12903CEF907,Left Of Cool
ARGUAHS11F50C4CF7D,17b882d4-c0c7-4f28-abef-f4dd1d9d7ae5,Los Traileros Del Norte,nan,nan,,0.4848983053454624,0.3010940912365588,SOYZIJN12A8C142E33,Perro Faldero,nan,0,163.23873,0.067,5,0.682,-8.662,1,0.523,155.516,189.682,4,0.0,TRBERHS128F92FF079,A Todo Terreno
ARK9W051187FB4B783,c9458568-f6e1-47a5-9477-2d58e3e18edb,Zombina & The Skeletones,nan,nan,,0.603602148412424,0.40948425265569705,SOEFLFW12AB018D477,I Was a Human Bomb for the FBI,nan,2006,210.93832,0.0,7,0.541,-7.336,1,0.5,190.392,190.035,4,0.0,TRBERLZ12903CC4747,I Was a Human Bomb for the FBI
ARO81XD1187FB38096,2c9bfd68-38d2-4e9f-9baa-7f99ce7f2f79,Egberto Gismonti,nan,nan,,0.5587585560511272,0.39762053508106665,SOFCEWK12A6D4F9A19,Baiao Malandro,nan,0,236.7473,0.27,1,0.833,-9.2,1,0.554,224.932,154.084,1,0.0,TRBERUM128F148AC93,Antologia
AR90X8J1187B995250,6daf40f2-3351-4b27-a27d-876078fc542b,Caramell,62.19845,17.55142,Sweden,0.5177132109829392,0.3956998297469312,SOZKBLW12A6701D33D,Expolodera (som dynamit),nan,1999,218.40934,0.2,0,0.084,-5.426,0,0.321,211.487,137.954,4,0.134,TRBERCZ128E0787D93,Gott och blandat
ARSX3I61187B98FAC7,35992a97-e1c5-4987-96dd-9a03f358a69d,Frank Stokes,35.03731,-90.06146,"Whitehaven, TN",0.4282526542672777,0.3510236822951621,SOJJAGC12A8C13F710,Sweet To Mama,nan,2005,176.32608,0.264,5,0.555,-16.748,0,0.409,172.292,149.056,1,0.0,TRBERGT128F42A009F,Creator Of The Memphis Blues
ARGBG2T1187B9B1670,1586106b-e8e6-422d-925f-74ff9504d546,Massive Töne,nan,nan,,0.5838411220182581,0.37187815524297985,SOKWONZ12A8C13ADFE,Im Club,0.3603705827121406,2002,220.78649,0.345,1,1.0,-5.839,1,0.67,217.403,97.054,4,1.0,TRBEROX128F4270745,MT3
ARK0BT61187B9ACEC2,a0955511-1324-4e9b-834f-e1e140502850,Monster Magnet,nan,nan,,0.6872944633353961,0.5171704806315667,SOUMDHA12A6701DEB7,Down In The Jungle,0.5519215149416955,2000,289.12281,0.0,0,0.819,-6.724,1,0.556,271.192,89.296,5,1.0,TRBEHNT128E0792546,God Says No
AR4SOKG1187B98D2B0,3be1c652-2e90-40e6-89ad-bcac62aab60f,Geier Sturzflug,nan,nan,,0.535492536483497,0.44311687398574556,SOVZRSW12A8C141AFC,Wie ein Eisbär sein,nan,0,211.35628,0.601,9,0.269,-6.574,1,0.361,204.957,120.985,4,0.298,TRBEHHL128F92E90F5,Hör auf zu weinen
AR8RXRI1187FB4104B,a9667e1a-cc53-412e-ae6d-72e24b79cfa8,The Roots,39.95227,-75.16237,"Philadelphia, Pennsylvania, U.S.",0.8627954137489581,0.6002824907473767,SOSFTJL12A6701DEAD,Act Won (Things Fall Apart),0.6372360944189687,0,54.12526,0.421,2,0.517,-16.453,1,0.501,49.842,85.875,1,0.553,TRBEHGH128E078DEDE,Things Fall Apart
ARF3FRP1187B9A77BF,cafb87f4-b22a-401d-873f-a6a6cbe99673,Groupa Med Lena Willemark,62.19845,17.55142,Sweden,0.42105616464986406,0.2959679840471214,SONDSXU12AB0182E33,Skymning,nan,0,227.89179,0.102,4,0.746,-12.147,0,0.776,215.777,168.989,4,0.163,TRBEHVM128F93506BD,Månskratt
ARSFWGS1269FB35F84,a720df30-d6ce-4c64-af7b-b4cb4646c341,Eclier,nan,nan,,0.43689471769780286,0.3634668864790582,SOTJWZO12AB0185329,Alpha River,0.36727341580934564,0,322.19383,0.389,3,0.56,-5.815,0,0.428,316.923,84.639,1,1.0,TRBEHDI128F930D7C2,Alpha River - EP
ARHP4FT1187FB3897C,6116bd4a-1e7a-4e76-9b59-0b23a2887b01,Billy Murray,nan,nan,,0.4306159634638236,0.3225499654741361,SOYYIGJ12AC90756DE,Goodbye Broadway_ Hello France,nan,0,176.5873,0.0,7,0.083,-17.59,1,0.293,176.587,115.771,1,0.0,TRBEHHY12903CF3AE8,Over There! Songs of the American Expeditionary Force 1917-18
ARMRCET1187FB52049,4f9675d2-f6d5-486c-9b26-33dcca998500,Fergie,33.99363,-117.97092,"Hacienda Heights, CA",0.8736271743351188,0.5602055463890734,SORTGDS12A8C143188,Exit People,nan,0,440.18893,0.0,11,0.538,-10.441,0,0.526,407.545,126.966,4,0.0,TRBEHKV128F92F93DF,Remixed at 16:05
ARRJFJ31187B9961EF,7f8759ee-4ddc-4a6b-9d17-0771e1022db7,Sergio Dalma,nan,nan,,0.5400328341191823,0.35697025986249137,SOCHFNU12A6D4FAE15,Te Quiero Mamma,nan,0,239.43791,0.364,7,0.786,-11.102,1,0.741,230.301,80.039,3,0.836,TRBEHTC128F42150EB,Esa Chica Es Mia
ARJTX7M1187FB4CED3,96742ec2-b733-4ac6-b493-7e056a43b357,Be Bop Deluxe,52.88356,-1.97406,England,0.5371605629718418,0.3828430622091098,SOGFWQD12A6D4F6811,Sister Seagull (Live),0.26586104921065007,1991,221.93587,0.09,4,0.529,-13.035,0,0.575,221.936,121.615,4,0.986,TRBEHFA128F145B3DA,Live! In The Air Age
AROY6XW1187B991121,5e7ccd92-6277-451a-aab9-1efd587c50f3,Steve Vai,nan,nan,"Carle Place, New York",0.6457200233360104,0.543954417055839,SOQNKLO12A8C13EDA9,Salamanders In The Sun,nan,1984,305.94567,0.0,9,0.262,-7.34,1,0.43,305.946,157.996,3,0.976,TRBEHEY128F92C2852,Sound Theories Vol. I & II
ARVML4B1187FB52324,410b8630-2fd5-4368-8a5b-dbc5e82f6b1c,Leroy Hutson,40.73197,-74.17418,"Newark, NJ",0.5303556678749041,0.39717904259160935,SOGAOHJ12AB018660F,So Nice - Original,0.0,0,324.25751,0.148,11,0.359,-15.969,1,0.289,314.479,89.88,4,0.672,TRBEHAS128F933A549,Leroy Hutson Selected Hits Vol. 2
ARSFVDS1187B990F14,68ea1169-9464-4af1-862e-fb3ccd75e526,Tranzas,nan,nan,,0.5657387804127691,0.3695057504791091,SOQOPZX12A58A7E761,Mientras me quieras,0.5033812362063191,2000,213.7073,0.324,8,0.191,-7.754,1,0.348,196.423,112.051,4,0.772,TRBEHBS128F4233471,Por Siempre
ARHBWOZ1187FB3FD53,e6ff2839-5ccb-451b-b07e-f485bc143118,Utopia,nan,nan,ITALY,0.5439365518845259,0.4303002791079415,SOKRLDX12A8C140A0F,Hiroshima,0.3775316449767025,0,449.2273,0.0,2,0.746,-20.101,1,0.696,417.158,106.307,4,0.0,TRBEBUU128F92C945D,Live in Tokyo  May 10th_ 1992
ARKSZW81187B9B695D,494e8d09-f85b-4543-892f-a5096aed1cd4,Mariah Carey,40.71455,-74.00712,"New York, New York",0.9349352673982083,0.7870054686892299,SOZBKLM12A58A78692,Outside,0.573019827988094,1997,286.30159,0.183,7,0.34,-8.204,1,0.437,276.683,109.253,1,0.0,TRBEBWG128F93214A4,BUTTERFLY
ARNMWP51187FB3E963,4dca4bb2-23ba-4103-97e6-5810311db33a,Curtis Mayfield,41.88415,-87.63241,"Chicago, IL",0.7869212313686974,0.49530669341111583,SOQRFEQ12AB017BB66,People Never Give Up,nan,1980,348.60363,0.2,11,0.554,-10.347,1,0.522,338.077,106.507,4,0.766,TRBEBAS128F92EAC23,Beautiful Brother - The Essential
ARC1CJB1187B99FCA4,ca91d4fa-d532-426d-933a-14f26d83ab1b,Laurie Berkner,nan,nan,,0.5584812529779845,0.37632596022927123,SOKPBHZ12AB0181931,The Cat Came Back,0.46264318259167037,0,167.00036,4.661,9,0.868,-10.62,1,0.865,164.38,139.628,1,0.0,TRBEBTR128F932CD6B,Whaddaya Think of That?
ARWPYQI1187FB4D55A,db92a151-1ac2-438b-bc43-b82e149ddd50,Rick Astley,53.45644,-2.63265,"Newton-le-Willows, Merseyside, England",0.7549176454508227,0.5074642431149818,SOFCPRQ12A8AE483D1,The Bottom Line,0.3867901771390143,1991,317.83138,0.784,0,0.468,-14.989,1,0.575,307.949,174.059,4,0.87,TRBEBVZ128F425A660,Free
ARUGU0E1187B9B30F6,9efff43b-3b29-4082-824e-bc82f646f93d,The Doors,34.05349,-118.24532,"Los Angeles, California, United States",0.8768298777499862,0.584116573123994,SORPYHC12A6D4F9F58,Roadhouse Blues (Live In Detroit) (LP Version),nan,0,403.61751,0.0,9,0.4,-9.053,0,0.432,376.738,131.013,4,0.496,TRBEBFU128F14971BD,Set The Night On Fire: The Doors Bright Midnight Archives Concerts [w/Bonus Album]
AR531IG1187FB59B35,b7aa3a81-01f7-4603-905f-8de902528ba9,Back Door Slam,nan,nan,CANADA - Ontario,0.5545485497819551,0.411545813621729,SOBOKGJ12A8C132819,It'll All Come Around (Album Version),0.6193058811154868,2007,236.87791,0.0,1,0.629,-5.564,1,0.597,220.955,123.382,4,0.089,TRBEBWN128F933D21F,Roll Away
AR219DK1187FB4CEFC,22a096ef-c70d-4d70-ae19-4fc2412d4986,ATB,nan,nan,,0.7906959390804409,0.5081770851783957,SOEORDW12A6D4FB045,Marrakech,0.8106300904205341,2004,262.21669,2.038,6,0.56,-6.4,1,0.465,234.08,132.998,4,0.338,TRBEBYV128F14A0B65,No Silence
AR8W8DN1187FB35ED0,42c4b58d-2e28-41d4-bfe5-4edee68386cf,The Germs,31.75916,-106.48749,"El Paso, TX",0.46070198275739216,0.40439264015477133,SONVCGW12A81C23489,Going Down,0.37598430150044215,1993,111.49016,0.148,9,0.396,-8.889,1,0.312,111.49,115.763,4,0.0,TRBEBNV128F423783D,M.I.A.: The Complete Germs
AR6I54S1187FB48C6B,6fddcfc3-20b6-48d0-87ba-8211eca3420c,Patty Griffin,nan,nan,"Old Town, ME",0.7161017052367913,0.5145233784406406,SOTFFLU12A679AE5C4,Let Him Fly,0.6079086329842557,1996,191.39873,0.241,2,0.793,-9.316,1,0.721,180.703,111.829,7,0.976,TRBEBEZ128E0792F08,Living With Ghosts
ARJH2E61187B9A1627,62b1b847-28c3-4b17-8f29-2fb754b0ba47,Clockwise,49.38426,-84.75627,CANADA - Ontario,0.46471508340165907,0.28423446680720116,SOFEIMT12AB0186BE2,the tales of King Solitude 1:3,0.0,0,404.68853,0.0,6,0.651,-8.45,0,0.689,367.578,88.132,4,0.651,TRBEIKX12903CCAAE5,Nostalgia
AR11NP91187B9901B4,4ee9f5ed-5f20-41a7-b467-72c79549a67d,The Roches,nan,nan,New York City,0.573612399374637,0.37225120793006455,SOHYYEY12AB0185DAD,Losing True (Album Version),0.0,1982,295.13098,0.143,9,0.924,-12.512,1,0.755,284.003,147.087,4,0.839,TRBEIBI12903CC4C7B,Keep On Doing
ARJ8PZJ1187B99314F,d4f82967-4008-4481-953d-399d089753dd,Aiden,nan,nan,"Seattle, Washington",0.7734913244983689,0.5004591506589332,SOFEETM12A8C13D151,Teenage Queen (Album Version),0.0,2007,206.8371,0.0,2,0.292,-5.653,0,0.458,199.924,163.604,4,0.478,TRBEIRT128F42A6680,Conviction
AROLMXS1241B9C6915,,An Cafe,nan,nan,,0.4553718550323032,0.3138666001571988,SOEXCSV12A8C13D4EE,S*B*Y,0.21204540548371908,0,233.03791,2.757,5,0.276,-4.329,1,0.318,219.974,131.059,4,0.0,TRBEISX128F9322F51,Goku Tama Rock Cafe
ARAPH9U1187B9B34F0,09b697e3-a849-4670-ae49-e0b821a6271a,Randy Travis,nan,nan,"Marshville, NC",0.787877770105966,0.5432255210454612,SOJTZQO12AC960DB2A,Don't Take Your Love Away From Me (Album Version),0.0,1996,176.43057,0.688,10,0.185,-8.504,0,0.326,164.711,112.613,4,0.0,TRBEIAM12903CF4476,Full Circle
ARG09R51187FB4D5C2,e03c5f07-71e9-4e3c-a9fd-2a90e61d2f2e,Bryan White,34.60515,-98.38983,"Lawton, OK",0.5987268408408515,0.42689268086794374,SOLXZLR12AB018459D,Love Happens Just Like That (LP Version),nan,1999,166.24281,0.0,1,0.828,-5.797,1,0.608,156.421,107.669,4,0.618,TRBEIBI12903CBD2B6,How Lucky I Am
ARVN9FZ1187FB393F1,a66999a7-ae5c-460e-ba94-1a01143ae847,Snow Patrol,nan,nan,"Dundee, Scotland",0.8183193591388943,0.667294595643469,SORXSAJ12A6D4F92BA,It Doesn't Matter Where_ Just Drive,0.5908906112984623,2006,217.57342,0.175,0,0.866,-10.786,1,0.769,207.314,186.44,3,0.934,TRBEIVC128F9320E95,Chasing Cars
