artist_id,artist_name,artist_latitude,artist_longitude,artist_location,artist_familiarity,artist_hotttnesss,song_id,song_title,song_hotttnesss,song_release_year,duration,end_of_fade_in,key,key_confidence,loudness,mode,mode_confidence,start_of_fade_out,tempo,time_signature,time_signature_confidence,track_id,album_name
ARWV0Q11187FB4CDCE,Arc Angels,36.8028,10.1797,"Austin, TX",0.5889321,0.34936637,SOAPTWU12A8C1409CB,See What Tomorrow Brings,0.47334653,1992,386.79465,0.173,8.0,0.37,-10.118,1.0,0.363,374.015,125.787,3.0,0.988,TRBGGYE128F42B63AB,Arc Angels
AR01IP11187B9AF5D2,Call To Preserve,28.33268,-80.73486,"Rockledge, Florida",0.63476455,0.42397627,SOFSSHW12AAF3B3866,Hindsight,0.49966487,2008,44.30322,0.0,5.0,0.368,-2.03,0.0,0.441,40.316,208.167,4.0,0.0,TRBGHBW12903CDCF83,From Isolation
ARLUAK21187B9B785A,Ziggy Marley And The Melody Makers,,,,0.7504798,0.53849113,SOCIYKT12A6D4F8085,New Love,0.3864773,1999,261.27628,0.35,1.0,0.0,-13.817,0.0,0.261,247.652,129.393,4.0,0.0,TRBGHFZ128F146984C,The Best of Ziggy Marley And The Melody Makers (1988 - 1993)
AR5MK521187B98E0B8,Heaven 17,51.50632,-0.12714,"London, England",0.63092864,0.46155846,SOKCCBG12AF72A9DF2,I'm Your Money (12'' Extended Version) (2006 Digital Remaster),0.26586103,1981,311.43137,0.228,7.0,0.028,-9.796,1.0,0.508,299.125,122.267,4.0,0.448,TRBGHHB128F1487CD2,Penthouse And Pavement
ARF1Q9B1187B9ADCC7,Lit,33.6671,-117.76505,"Orange County, CA",0.7601523,0.4918358,SORRGXW12A8C139847,Lovely Day,0.72148705,1999,246.80444,0.0,10.0,0.573,-3.93,1.0,0.463,231.631,135.021,4.0,0.365,TRBGHJG128F428ADB4,A Place In The Sun
AR61JEC1187FB54A9F,Ai Ai Ai,,,,0.46741143,0.26198173,SOKTWWO12AB01841C2,Com Una Flama,0.40511572,1994,253.98811,2.374,5.0,0.371,-12.896,0.0,0.264,247.333,91.97,4.0,0.082,TRBGHKE128F9343BDD,Neguits_ Angunies I Forats
ARS8HNI1187B9B0785,Cachao,23.1168,-82.38859,"Havana, Cuba",0.5786954,0.4026268,SOMYXTW12A8C130319,Los Tres Glopes / The Three Beats (danza),0.5297306,1956,84.94975,0.0,7.0,0.423,-17.346,1.0,0.501,77.572,81.24,4.0,0.0,TRBGHKQ128F4264A88,Master Sessions Vol. II
ARMI8BW1187FB57B2E,Kiss,7.4458,151.85,"New York, NY",0.7730757,0.5867299,SOBMGLG12A6D4F84D7,Anything For My Baby,0.5981673,2007,154.40935,0.0,10.0,0.788,-6.609,0.0,0.702,137.242,139.706,4.0,0.415,TRBGHND128E079438C,Gold (1974-1982)
AR502DZ1187B98F8E1,The Shamrock Singers,,,,0.29143324,0.15085776,SOXYFLY12AB0182A21,Fields Of Athenry,0.20442937,1969,273.2926,0.808,4.0,0.898,-17.805,1.0,0.731,266.67,114.276,4.0,0.992,TRBGHNM12903CC6797,The Wild Rover
AREHK7O1187B9ADDD7,The Cardigans,35.4004,116.55,"J�ping, Sweden",0.7498764,0.52830225,SOSKWGF12A8C141C39,Explode,0.4369046,1998,274.05017,0.125,5.0,0.363,-6.848,1.0,0.429,268.22,124.013,4.0,1.0,TRBGHRA128F42B90E6,I Need Some Fine Wine And You_ You Need To Be Nicer
AR7NNKG1187FB4AA1C,Charly Garcia,,,,0.6200272,0.44037074,SOJKWAA12A6D4F8CAF,Tango,0.40148672,2003,162.71628,0.0,7.0,0.018,-10.257,0.0,0.342,162.716,126.948,4.0,0.631,TRBGHVM128F146B47A,Rock And Roll Yo
ARXSABR11E8A2E29BF,Pictures of Then,46.44231,-93.36586,Minnesota,0.5354732,0.2736435,SOFFKLF12A58A78E0F,When It Stings,0.0,2009,182.83057,0.0,4.0,0.784,-6.865,1.0,0.535,176.286,163.959,4.0,0.249,TRBGHYG12903CEAC9C,And The Wicked Sea
ARUQSEE1187B9983F8,Music Explosion,40.75851,-82.5148,"Mansfield, OH",0.4345401,0.31861582,SOZEHVM12AB018051E,I See The Light (2002 Digital Remaster),0.4081109,1982,155.11465,0.181,1.0,0.577,-11.459,1.0,0.686,142.338,124.595,4.0,0.509,TRBGHZA128F9340CE7,Little Bit O' Soul - The Best Of
ART4QZC1187FB51612,Janet Jackson Featuring Kanye West,59.9167,10.75,Los Angeles &amp; New York,0.88169473,0.5682014,SOSGKJE12A6D4F7920,My Baby (Feat. Kanye West),0.6344816,2004,257.14893,0.0,2.0,0.569,-6.946,0.0,0.569,250.329,191.406,4.0,0.575,TRBGIAQ128F1483BFE,Damita Jo
ARY0XD81187FB5CF38,Mustafa Sandal,,,,0.58913624,0.40924802,SOWESXJ12A8C136BEC,Beni Aglatma,0.46048483,1975,202.9971,0.525,1.0,0.959,-11.772,0.0,0.822,192.865,85.0,4.0,0.64,TRBGICJ128F427BA9A,Araba
AR2OPWW1187B9A5057,Schoolyard Heroes,47.6211,-122.3244,"Seattle, WA",0.61675286,0.3707258,SOTETYU12A8C1330E3,The Last Man On Earth,0.46237993,2007,202.00444,0.096,0.0,0.728,-12.826,1.0,0.592,191.263,117.58,4.0,0.583,TRBGIDU128F4241A2E,Abominations
AR8L3QV1187FB4C0BB,Bruno Sanfilippo,-34.60852,-58.37354,Buenos Aires,0.5409711,0.37190047,SODEFVL12A6D4F668A,The Flight of the serpentarius,0.7034022,1991,291.082,2.403,7.0,0.004,-23.779,0.0,0.301,281.995,146.008,5.0,0.807,TRBGIKK128EF35DF32,Sons of the Light
AR41O131187FB51448,DJ Isaac,,,,0.616454,0.4584005,SOTZPSF12A8C13BE4F,Focus,0.0,1977,497.13586,0.16,6.0,0.533,-5.839,1.0,0.386,492.211,172.371,4.0,0.86,TRBGIPU128F4290454,Focus / Backstage
ARJ84561187B993E3E,Ill Harmonics,,,,0.5022887,0.35683522,SOHMAJU12AB0186744,Life,0.38293508,2003,71.99302,2.072,0.0,0.026,-15.686,1.0,0.299,64.395,88.464,4.0,0.395,TRBGISC128F9339F08,Modern Heart Exhibit
ARODHHS1187FB37814,The Last Vegas,18.417,-68.9666,"Normal, IL",0.6334012,0.45854917,SOXYAJK12AB0182B59,Another Lover,0.5571878,2009,237.11302,0.0,9.0,0.342,-3.492,1.0,0.502,233.355,179.001,4.0,0.349,TRBGISL128F9342049,Whatever Gets You Off
AR60KPK1187B9A7552,Beneath The Sky,39.1412,-84.506,"Cincinnati, OH",0.72021204,0.47630018,SOJBELS12A6D4FCE9A,No Such Thing As Control (Album Version),0.58441764,2007,275.9571,0.0,8.0,0.277,-3.996,1.0,0.411,271.569,84.159,1.0,0.363,TRBGITG128F422F3FB,What Demons Do To Saints
ARKAL321187B9AD4BE,The Gathering,,,,0.78030986,0.48568237,SOFBNZY12A67ADAE8C,Fear The Sea,0.6106424,1997,348.4469,0.16,0.0,0.167,-5.817,1.0,0.318,345.687,131.502,4.0,0.416,TRBGITL12903CF2662,Mandylion (Deluxe Edition)
ARH6W4X1187B99274F,Radiohead,51.7704,-1.25,"Oxford, UK",0.89993495,0.6046669,SOHGJUI12AF72A724F,2 + 2 = 5,0.4871122,2003,198.4779,0.183,5.0,0.779,-5.636,0.0,0.645,196.058,149.492,1.0,0.526,TRBGIZH128F4252D9E,The Best Of
ARD3LXU1187B9ABFC5,Sex Pistols,,,,0.73118424,0.5492044,SOBBQDL12A58A7A988,100 Club 1996 ''We Love You Beatles'' - Live,0.26586103,2008,88.73751,0.298,2.0,0.031,-11.229,0.0,0.331,88.738,190.333,5.0,0.562,TRBGJCT128F933A606,Sex Pistols - The Interviews
AR52EZT1187B9900BF,Alicia Keys,40.8079,-73.9454,"Harlem, New York",0.9339161,0.7786736,SODHTCY12A58A7F125,Karma,0.7233486,2003,255.99956,0.177,7.0,0.267,-6.155,0.0,0.324,253.498,113.485,3.0,1.0,TRBGJDW128F4292EDB,The Diary Of Alicia Keys
ARCSHW51187B9A79D2,[kaleidoskop],,,,0.43424273,0.31105924,SOSTZFN12AC468E3F1,deine liebe,0.36727342,2004,320.522,0.218,9.0,0.612,-6.083,1.0,0.458,302.167,144.463,4.0,0.562,TRBGJDX12903CEC5C5,...wir geh'n schon mal vor
AR6BUE51187B9B5D71,Markus,37.82245,-85.69091,Kentucky,0.5375333,0.34388405,SOHFGYR12A8C13AE07,Vankina vapauden,0.0,1994,189.36118,5.515,5.0,0.142,-10.819,0.0,0.319,185.481,97.103,3.0,1.0,TRBGJFN128F429AB79,20 Suosikkia / Jos vielä oot vapaa
AR4OHL91187B9B2EB9,Angela Dimitriou,,,,0.26471397,0.0,SOBZHHO12A8C134565,To Pouli,0.42330676,1993,78.70649,0.0,7.0,0.031,-6.072,1.0,0.362,75.929,111.661,4.0,0.0,TRBGJGI128F427CA73,Thisia Live
ARWNGWU124207838D7,Free,,,,0.41514036,0.24973968,SOQBAQW12AAF3B35B8,Heartbreaker,0.0,1972,229.56363,0.202,2.0,0.5,-11.68,1.0,0.484,224.467,165.904,4.0,0.0,TRBGJIZ128F92E42BC,Chronicles
ARDMPZU1187B99A472,Light Of The World,51.50632,-0.12714,"London, England",0.475731,0.36584157,SOQBCSM12AC4687CDE,Pete's Crusade,0.22449052,1980,247.74484,0.0,0.0,0.14,-13.546,1.0,0.378,236.466,120.444,4.0,0.609,TRBGJMS12903CE5583,The Best Of The Light Of The World
ARWWPKQ11F4C83D8E2,Baby Rasta & Gringo,,,,0.61018634,0.35532027,SOIZHEV12A8C14138B,Yo Quiero Contigo,0.5447509,1988,167.36607,5.851,4.0,0.049,-8.383,0.0,0.236,167.366,122.701,5.0,0.472,TRBGJOG12903CC3E93,Sentenciados - Platinum Edition
ARNWJEE1187B98DB44,Frenchy,,,,0.56581986,0.30814406,SOLDWJO12AB0180E63,Baby_ It's Gonna Cost You,0.0,1982,197.90321,2.606,0.0,0.901,-9.241,1.0,0.605,188.714,85.515,1.0,0.0,TRBGJOH128F932C0C4,Bumps & Grinds
AR137UW1187B98CCBA,Charlie Byrd Trio,,,,0.39476827,0.17541118,SOLFRNH12AB0181C7E,Goody Goody,0.6248335,1977,232.93343,0.467,5.0,0.18,-19.664,1.0,0.072,218.041,173.828,4.0,0.07,TRBGJTK128F93417F6,I've Got the World On a String
AR15O341187B9B182C,Natassa Theodoridou,,,,0.34416506,0.30318955,SOQZNYW12A8C1411B3,Sou Vazo Diskola,0.41693446,1995,209.99791,0.061,4.0,0.73,-5.993,0.0,0.708,209.998,139.423,1.0,0.438,TRBGJXW128F42AE7D8,I Ellada Ti Nichta 2 (Greece At Night 2)
AR1IY3B1187B98B384,Joanna Connor,39.73926,-89.50409,"Brooklyn, NY",0.479218,0.3328565,SOSICQR12A8C131756,Money Blues,0.26586103,2005,243.66975,0.0,5.0,0.004,-5.955,1.0,0.252,236.832,92.471,3.0,0.619,TRBGJYR128F42371AB,Slidetime
ARSPC9J1187B9A7EA1,Ghetto Mafia,33.74831,-84.39111,"Atlanta, GA",0.40879673,0.0,SOEEKOU12AB0184A31,This Is A Stick Up,0.4890308,1998,286.37994,0.405,9.0,0.463,-9.383,0.0,0.411,281.716,90.049,4.0,0.57,TRBGJYY128F930DAEE,Full Blooded Niggaz
ARFN4JN1187B98C627,Bedrock,-22.96566,18.48617,Detroit,0.6540393,0.3906247,SOKMTOP12AC468980A,Emerald,0.21508032,2004,501.86404,0.0,6.0,0.041,-14.442,1.0,0.343,487.004,129.988,4.0,0.607,TRBGJZN12903D0D2FC,Emerald
ARLWDC31187B9B4D71,Radio Birdman,,,,0.61743844,0.3929773,SOGAWLI12AB017E8AB,Zeno Beach,0.2669552,2006,174.28853,0.0,11.0,0.059,-5.469,0.0,0.374,160.955,197.631,4.0,0.0,TRBGKBZ128F931569B,Zeno Beach
ARQKBSH1187B9B4B99,Francis Dhomont,,,,0.44437245,0.29533282,SOTTIHN12A8C1306A2,Meteores mouvement de Chroniques de la lumier,0.0,1999,391.4967,0.299,7.0,0.151,-17.91,0.0,0.231,373.394,65.097,5.0,0.886,TRBGKEY128F424AB37,Cycle de l'erance
ARVLIVA1187B991590,Zeca Baleiro,,,,0.61071324,0.4251262,SOPCZSP12A8C13F03A,Telegrama,0.59966034,2002,364.7212,0.0,9.0,0.62,-10.202,1.0,0.518,361.343,80.062,4.0,0.823,TRBGKGR128F92EE206,Baladas Do Asfalto e Outros Blue Ao Vivo
AREFFEC1187B98E12F,Digital Mystikz,,,,0.55003244,0.41774532,SOMJFAX12AB017FAE6,Molten,0.63802266,2006,299.4934,0.0,11.0,0.913,-6.304,0.0,0.704,294.568,143.01,4.0,0.798,TRBGKHZ128F931C32E,Tectonic Plates 03
ARODP5P1187FB40142,Eddie Cano,,,,0.35912997,0.27419776,SOWQYXA12AB01816D6,It Only Takes A Moment (Album Version),0.0,1994,176.16934,0.38,10.0,0.211,-14.714,0.0,0.322,163.399,125.303,4.0,0.484,TRBGKJP128F9342D57,Broadway - Right Now!
ARGPFYP1187B98F5CB,The Highwaymen,39.75911,-84.19444,"Dayton, OH",0.683341,0.46824685,SOEYFOZ12A67ADF3F4,The Road Goes On Forever,0.0,1995,282.331,0.299,2.0,0.967,-9.851,1.0,0.748,265.822,111.532,3.0,1.0,TRBGKJU128E079851F,The Road Goes On Forever (10th Anniversary Edition)
ARWJHW61187B98FA8E,Papa Wemba,-4.03479,21.75627,"Kasai, Zaire",0.54196835,0.41788536,SOHWZKE12A8AE477A9,Phrase,0.6708272,1995,308.74078,0.0,2.0,0.71,-8.196,1.0,0.807,303.444,170.966,4.0,0.0,TRBGKLM128F425CF97,New morning
AROIHOI122988FEB8E,Mario Rosenstock,,,,0.33454278,0.04903438,SOMMHHW12A6D4F9932,The Daddy,0.0,2005,277.75955,0.061,2.0,0.473,-12.617,0.0,0.459,277.76,116.052,3.0,0.722,TRBGKLU128F14901F6,Gift Grub 7
ARSS4Y41187B9B0AC6,Bobaflex,38.41982,-82.44537,"Huntington, WV",0.58878195,0.41540894,SODAMJC12A6D4F9E2F,Medicine,0.6370165,2005,151.43138,0.517,5.0,0.129,-4.515,0.0,0.463,147.783,104.08,4.0,1.0,TRBGKMB128F146E125,Apologize For Nothing
ARPUBU61187B98A4E6,John Mayall,53.26265,-2.13468,"Macclesfield, Cheshire, England",0.68026376,0.3975172,SOFRTDY12A6D4F662E,Don't Waste My Time,0.34092274,1970,193.1228,2.595,4.0,0.0,-12.098,1.0,0.0,187.246,209.955,4.0,0.483,TRBGKOU128F148C6C6,Empty Rooms
AR8FMEN1187FB4A657,Lizzy Borden,34.05349,-118.24532,"Los Angeles, CA",0.60981977,0.41996795,SOZOULB12AB0184EBB,Love You to Pieces,0.5797287,1985,232.98567,0.156,7.0,0.43,-4.118,1.0,0.557,227.614,90.131,1.0,0.0,TRBGKRS128F934AC0A,Love You To Pieces
ARTKTYG1187FB40CBA,Dendemann,,,,0.5720513,0.45043212,SONEQCM12AB017BDE2,Sachmagehtsnoch,0.7295155,2006,221.98811,0.311,11.0,0.276,-6.131,0.0,0.351,219.487,106.023,4.0,1.0,TRBGKTM128F9315B5E,Die Pfütze des Eisbergs
AR0WQ1Q1187B992E16,Richard Smith,40.71455,-74.00712,New York,0.3467445,0.306784,SOBNTNP12AB01815AE,Take That!,0.0,2004,263.13098,0.258,11.0,0.0,-5.97,0.0,0.0,246.155,101.013,4.0,0.808,TRBGKYA12903CF573B,Flow
AR6GSIE1187B98C3C7,Ned Miller,39.49974,-111.54732,"Raines, UT",0.41104513,0.31073108,SONMZRR12AC4688C8C,From A Jack To A King,0.21508032,1963,128.26077,0.177,3.0,0.833,-7.068,1.0,0.46,125.19,99.312,1.0,0.0,TRBGKZD12903D13D23,100 Country Classics
AREMOC71187B996C2F,Lara Fabian,,,,0.63170254,0.45821074,SOUSMDW12AB0181781,L'Amour Existe Encore,0.39439484,2009,229.72037,0.508,6.0,0.505,-7.336,0.0,0.493,216.247,106.01,4.0,0.889,TRBGLAD128F9343692,Toutes Les Femmes En Moi
ARC4O5Z1187B9AE91F,Klimperei,46.71067,1.71819,FR,0.3949625,0.31008732,SOAGRFG12AC468768A,Les Dépenaillés,0.0,2001,110.10567,0.496,0.0,0.512,-6.566,1.0,0.442,106.04,133.96,3.0,0.0,TRBGLBW12903D03B68,Patamob
ARWF1KM1187B9908CA,Spliff,,,,0.5439715,0.35868567,SOVQYSA12A8C139616,Heut' Nacht,0.5753197,1982,264.41098,8.899,11.0,0.285,-18.576,0.0,0.303,257.701,107.965,4.0,0.222,TRBGLCC128F427FE7D,85555
ARXSABJ1187FB3C336,Deftones,53.5004,-2.248,"Sacramento, CA",0.8216973,0.60172975,SOZWCKB12AB0186C5B,Diamond Eyes (Album Version),0.62753147,2010,188.26404,7.715,8.0,0.544,-4.365,1.0,0.424,188.264,153.713,1.0,1.0,TRBGLFD12903CD3D43,Diamond Eyes
ARPHH7Z1187B9B6A3A,Franco_ Valeriana,42.3188,-71.0846,"Sona-Bata, Zaire",0.6004865,0.45327023,SOERIII12AC468C196,Una dolce melodia,0.5231661,2003,205.50485,0.67,11.0,0.905,-7.462,1.0,0.749,197.869,112.181,3.0,1.0,TRBGLNE12903CEFC0E,Io e te per sempre
ARJ9DSA1187B990E00,John Mayall,,,,0.6268031,0.4052347,SOZLAER12A58A7CA05,The Witching Hour,0.0,2002,262.79138,0.171,5.0,0.161,-5.549,0.0,0.423,250.032,172.909,4.0,0.785,TRBGLQN128F92E2637,STORIES
ARZ96PB1187B98F5C9,Jars Of Clay,36.16778,-86.77836,"Nashville, TN",0.7490299,0.5755012,SOUNGLM12AB0187A31,Love Me,0.34580225,2006,191.8167,0.485,2.0,0.544,-4.888,1.0,0.48,179.821,128.018,3.0,0.395,TRBGLRQ12903CA86EE,Mini Monsters EP
ARVZWQ31187B9B8946,Liars,34.05349,-118.24532,LA / NYC,0.78635913,0.42041263,SORUEDG12A8C13CFEF,Leather Prowler,0.6085528,2007,265.09015,0.107,8.0,0.124,-10.578,0.0,0.206,265.09,143.748,4.0,1.0,TRBGLRU128F42A1F00,Liars
ARP06GY1187B98B0F0,Yami Bolo,42.33168,-83.04792,Detroit USA,0.4955022,0.3224826,SORDRVY12AB0184281,Put Down Your Weapons,0.260506,2000,219.402,0.0,0.0,0.647,-9.07,1.0,0.168,219.402,85.811,4.0,0.449,TRBGLST128F934DAF2,Live In Paris
ARMDBW21187FB37126,Grandmaster Flash,16.85576,-69.46854,"Barbados, West Indies",0.62797076,0.45588467,SOPPWBB12AB0190513,Underarms,0.2669552,1987,190.17097,0.0,7.0,0.095,-15.494,0.0,0.192,170.475,117.535,4.0,0.653,TRBGLSW12903CE3D8A,Ba-Dop-Boom-Bang
ARP2TO91187B9913EA,Angelica Maria,29.95369,-90.07771,"New Orleans, LA",0.43788952,0.30990168,SOZCQBJ12A8C13E811,Te Necesito,0.0,1992,160.83546,0.0,0.0,0.789,-10.182,1.0,0.787,154.732,81.649,4.0,0.892,TRBGLUT128F429F177,Abrazame Fuerte
ARGMCPU1241B9C4C34,Scott Ainslie,43.87165,-72.45165,Vermont,0.33122623,0.22651608,SOMBNUM12A81C215EF,Terraplane Blues,0.25383472,2005,208.1171,0.284,2.0,0.447,-11.703,1.0,0.532,200.545,103.829,1.0,0.0,TRBGMAW128F4231326,Terraplane
ARW45YR1187FB3DE95,Pierre Perret,,,,0.018501543,0.35297647,SOCTLXF12A67AD9399,L'idole des femmes,0.23621628,1994,143.46404,0.148,2.0,0.599,-8.649,1.0,0.509,139.401,112.032,3.0,0.331,TRBGMAZ12903CC3707,Le Monde de Pierrot
ARQ3VBJ1187FB3FE55,Dario Marianelli,,,,0.61346495,0.41211554,SOZZUJY12A6D4F5786,The Harbour,0.35528553,2007,227.99628,8.028,5.0,0.291,-22.074,1.0,0.685,212.904,126.615,3.0,0.417,TRBGMHU128EF356CB8,Goodbye Bafana
AR1S5O61187B9898AC,Chris Eaton,37.27188,-119.27023,California,0.48656264,0.3336632,SOCOKFY12AB017E434,All Or Nothing  (Wonderful World Album Version),0.60524625,1990,287.65994,0.229,7.0,0.452,-12.178,1.0,0.555,267.366,100.811,4.0,0.304,TRBGMIX128F9303ED6,To Have And To Hold
ARQHLIO1187B98AA6A,Jay Pérez,,,,0.55010384,0.38623768,SOYSVSH12A8C143429,Toda Mi Vida,0.0,2001,201.32526,0.45,7.0,0.736,-6.645,1.0,0.687,198.653,201.21,4.0,0.59,TRBGMJB128F92E5936,10 de Colección
AR6IJJ41187B98C872,Bobby Pulido,26.30116,-98.1607,"Edinburg, TX",0.57584476,0.42685184,SOXMYIB12A58A7B6D7,La Rosa,0.7134924,1996,187.97668,0.339,9.0,0.555,-8.429,1.0,0.52,181.522,196.681,4.0,0.0,TRBGMJD128F4266852,Enséñame
ARRBF3M1187FB4D59F,30 Seconds To Mars,59.9167,10.75,"Los Angeles, CA",0.9093248,0.67708755,SOCHUHK12A6D4F7883,End Of The Beginning,0.788862,2002,277.28934,0.206,10.0,0.696,-5.64,0.0,0.698,277.289,98.507,4.0,1.0,TRBGMJF128F425E8EA,A Beautiful Lie + 30 Seconds To Mars
ARYXBCS1250940B844,Giorgos Sabanis,,,,0.25558528,0.2359896,SOFBOOL12AB0183E42,Dio Nisia,0.23957752,2004,247.66649,0.427,2.0,0.491,-9.305,1.0,0.667,238.974,116.024,4.0,0.735,TRBGMKO128F933A55B,To Fili Tis Zois
AREWQSE1187B9AEC6C,The Jackson Southernaires,32.58507,-89.87374,Mississippi,0.32300898,0.31143764,SOTPYPV12AC907281F,Lift Jesus Up,0.61959606,1972,235.36281,0.287,6.0,0.069,-8.922,1.0,0.538,225.739,103.916,4.0,0.558,TRBGMMC12903CEFD3C,Hear Our Prayers O Lord
AR4R84C1187FB3EC16,Shelly Manne,40.71455,-74.00712,"New York, NY",0.47432902,0.0,SOZBXVO12AB0188824,Jubilation T. Cornpone,0.2396291,1980,190.74567,0.526,0.0,0.634,-16.39,1.0,0.546,188.256,125.693,1.0,0.0,TRBGMNM128F932D140,Li'l Abner
AROBHK51187B9AD82B,Funeral For A Friend,40.4207,-79.8859,Wales,0.851073,0.5904493,SOYJMKO12A8C142B82,Kicking And Screaming,0.34580225,2008,205.16525,0.108,2.0,0.719,-3.862,1.0,0.865,199.918,134.009,4.0,0.175,TRBGMOG128F92D75BD,Memory And Humanity
ARX9YIP1187B98A656,RUN-DMC,,,,0.68698895,0.60663015,SOFMGHL12AB017AD79,Slow And Low,0.0,1985,266.2134,0.0,6.0,0.0,-7.663,0.0,0.105,251.722,163.881,4.0,0.82,TRBGMUA128F92E9A1C,King Of Rock
AR7AOEJ1187FB3D279,Little Milton,33.35303,-90.59005,"Inverness, MS",0.5794241,0.3864411,SOEJLYX12AC468C212,Lookin' for My Baby,0.4923942,1994,175.82974,2.966,10.0,0.0,-11.798,0.0,0.0,168.304,110.3,4.0,0.594,TRBGMWD12903D0F674,Best of 40's and 50's_ Vol. 16
ARV1ALU1187FB4D77E,Eighteen Visions,33.6671,-117.76505,"Orange County, CA",0.75236595,0.440108,SOZJGIC12AB018937D,Life's Blood,0.270776,1997,171.12772,0.0,6.0,0.115,-6.076,1.0,0.485,166.597,109.44,3.0,0.0,TRBGMWQ12903CC23CD,Best Of
ARXGASQ1187FB3C727,Camp Lo,7.4458,151.85,"New York, NY [Bronx]",0.6554835,0.44521698,SOPEXAV12A8C144164,Black Connect 3,0.40003964,2009,267.17996,0.0,10.0,0.243,-10.481,0.0,0.314,257.66,111.81,5.0,0.579,TRBGMXY128F92FC2B2,Another Heist
ARUUXNF1187B98FB36,Charlie Peacock,,,,0.48118022,0.37949565,SOBLJWG12A8C135FC8,The Way Of Love (West Coast Diaries Vol. 1 Album Version),0.0,1993,227.60445,0.113,11.0,0.442,-10.459,0.0,0.518,216.004,114.216,4.0,0.755,TRBGMZJ128F4264AA6,West Coast Diaries Vol.1-cass.
ARLE1JH1187B9B630B,Zbigniew Preisner,,,,0.6391587,0.49754408,SOGPGIO12A81C21C22,Leaving The Docks,0.4821376,1993,87.45751,0.797,4.0,0.768,-25.221,0.0,0.704,87.458,120.234,4.0,0.326,TRBGNAF128F4253180,The Secret Garden
AR69GPS1187B99E556,SUMO,44.00118,-71.6342,New Hampshire,0.5940475,0.47136205,SOWDRKM12AB01838C7,Noche De Paz,0.4871122,1987,127.05914,0.165,7.0,0.283,-5.454,1.0,0.443,127.059,105.434,4.0,0.0,TRBGNAF128F9339532,Obras Cumbres
ARLSGLC1187B9A969B,Vana,-25.7458,28.18759,Pretoria,0.15960547,0.3283663,SOXDWAN12A8C13489B,Village Dance,0.0,2007,227.082,0.0,7.0,0.476,-9.527,0.0,0.558,222.058,146.606,4.0,0.579,TRBGNBC128F423DCD8,A New Day
ARVBRGZ1187FB4675A,Gwen Stefani,,,,0.837872,0.53280354,SOXPWVH12A8C13B68E,4 In The Morning,0.35223222,2006,294.19058,0.287,0.0,0.278,-6.805,1.0,0.396,284.549,124.517,4.0,0.0,TRBGNCL128F428F56F,4 In The Morning
ARYV1OT1187B9B4C8E,Commander Cody And His Lost Planet Airmen,,,,0.48744565,0.38314074,SONDXDP12A6D4F866C,Cajun Baby (LP Version),0.0,1975,161.88036,0.194,2.0,0.859,-3.471,1.0,0.767,156.462,166.531,1.0,0.0,TRBGNGY128F14738B8,Tales From The Ozone
ARFZNR41187B990AF7,Sunnyland Slim,35.9468,-80.4045,"Vance, MS",0.4857929,0.33287057,SOVXEVL12A6D4FBF1D,Midnight Jump,0.26586103,1994,246.04689,0.519,7.0,0.566,-18.679,1.0,0.531,238.51,186.511,4.0,0.784,TRBGNHU128F4220469,Be Careful How You Vote
ARYJA8S1187B9AA816,The Zebras,,,,0.5090477,0.30805835,SOYHFNB12AB0180890,Marching,0.37952334,2006,131.68282,1.16,4.0,0.295,-6.583,1.0,0.403,121.922,151.199,1.0,0.0,TRBGNLG128F930F891,Worry a Lot
AROSW2I1187FB44866,Sonora Carruseles,,,,0.56035167,0.36502644,SOLDPJU12A81C2281E,Que Suene Mi Campana,0.33470654,2000,264.07138,0.229,1.0,0.361,-5.878,1.0,0.583,259.065,80.672,7.0,0.638,TRBGNLU128F4221FF2,Discos Fuentes Salsa All Stars- La Biblia De La Salsa Vol. 1 & 2
ARSQDUN1187B98D7D7,EPMD,40.5961,-75.4755,allentown Pennsylvania USA,0.6982916,0.45385027,SOTNMGN12A58A7A6F6,For My People,0.4908085,1990,188.31628,4.743,10.0,0.82,-10.553,0.0,0.684,169.842,186.393,4.0,0.506,TRBGNNC128F148D427,Business As Usual
ARTH9041187FB43E1F,Eminem,38.93651,-94.604195,"St. Joseph, Missouri, United States",0.8710106,0.87923676,SOGRSAV12A6701FBBD,Just Don't Give A Fuck,0.74302506,1998,242.62485,0.0,1.0,0.315,-2.198,1.0,0.403,236.495,90.18,4.0,0.93,TRBGNPE128E078EC14,The Slim Shady LP
ARYSHWJ1187B9AD2D0,Moist,49.26044,-123.11403,"Vancouver, British Columbia, Cana",0.5983325,0.3205079,SOCJTQO12AB017F6AC,Floating,0.29970235,1990,302.28854,0.467,2.0,0.276,-20.869,0.0,0.368,289.622,104.989,4.0,0.449,TRBGNPF128F930AB9B,I Am What I Am
AR9YV621187B99373E,Marco Beltrami,,,,0.5948326,0.37864998,SOOOBPU12A6D4FC54A,1001 Robots,0.3690536,2004,256.3914,4.098,6.0,0.192,-18.41,1.0,0.514,233.976,79.86,4.0,0.527,TRBGNPH128F14AD17E,I_ Robot
